year,country,team_size_all,team_size_male,team_size_female,p1,p2,p3,p4,p5,p6,p7,awards_gold,awards_silver,awards_bronze,awards_honorable_mentions,leader,deputy_leader,longitude,latitude
2009,Italy,6,6.0,,42.0,38.0,18.0,29.0,38.0,0.0,,2.0,2.0,2.0,0.0,Roberto Dvornicich,Francesco Morandin,12.621267123000052,12.856944207000112
2009,Taiwan,6,6.0,,42.0,38.0,4.0,35.0,42.0,4.0,,1.0,5.0,0.0,0.0,Shu-Chung Liu,Shou-Jen Hsiao,121.58765709700006,121.49610436300011
2009,Romania,6,5.0,1.0,39.0,42.0,15.0,28.0,36.0,3.0,,2.0,2.0,2.0,0.0,Radu Gologan,Mihai Bălună,26.722378784000114,
2009,Ukraine,6,4.0,2.0,36.0,42.0,14.0,33.0,31.0,6.0,,3.0,1.0,2.0,0.0,Bogdan Rublov,Nataliia Prokopenko,29.807465040000153,32.783213738000114
2009,Islamic Republic of Iran,6,6.0,,42.0,42.0,10.0,30.0,34.0,3.0,,1.0,4.0,1.0,0.0,Arash Rastegar,Omid Naghshineh Arjmand,,
2009,Vietnam,6,6.0,,36.0,38.0,16.0,37.0,30.0,4.0,,2.0,2.0,2.0,0.0,Hà Huy Khoái,Nguyễn Khắc Minh,106.66871178500006,106.22339928500017
2009,Brazil,6,6.0,,42.0,37.0,10.0,38.0,30.0,3.0,,1.0,3.0,2.0,0.0,Carlos Yuzo Shine,Ralph Costa Teixeira,-48.54259192599997,-48.58324133999986
2009,Canada,6,6.0,,41.0,35.0,13.0,33.0,36.0,0.0,,1.0,3.0,2.0,0.0,Dorette Pronk,David Arthur,-65.61058508999994,-59.85837099799994
2009,Bulgaria,6,6.0,,42.0,38.0,9.0,32.0,36.0,0.0,,1.0,3.0,2.0,0.0,Nikolai Nikolov,Peter Boyvalenkov,22.919561808000054,
2009,Hungary,6,6.0,,42.0,42.0,18.0,21.0,34.0,0.0,,1.0,2.0,3.0,0.0,József Pelikán,Sándor Dobos,20.981488891000083,
2009,United Kingdom,6,6.0,,41.0,38.0,17.0,32.0,29.0,0.0,,1.0,3.0,2.0,0.0,Geoff Smith,Vesna Kadelburg,-6.287505662999905,-6.332508917999888
2009,Serbia,6,6.0,,41.0,40.0,11.0,33.0,28.0,0.0,,1.0,3.0,1.0,0.0,Đorđe Krtinić,Dušan Đukić,,
2009,Australia,6,4.0,2.0,40.0,34.0,21.0,21.0,30.0,5.0,,2.0,1.0,2.0,1.0,Angelo Di Pasquale,Ivan Guo,158.86573326900012,147.36548912900005
2009,Peru,6,6.0,,36.0,38.0,4.0,28.0,37.0,1.0,,0.0,4.0,2.0,0.0,Emilio Gonzaga Ramírez,Mariano Adán González Ulloa,-76.17565995399988,-76.4507312319999
2009,Georgia,6,6.0,,42.0,31.0,12.0,29.0,26.0,0.0,,0.0,3.0,2.0,1.0,Larry Gogoladze,George Bareladze,40.47983361800013,
2009,Poland,6,6.0,,41.0,29.0,11.0,17.0,42.0,0.0,,0.0,2.0,4.0,0.0,Andrzej Komisarski,Przemysław Mazur,19.00212649800008,
2009,Kazakhstan,6,6.0,,42.0,37.0,4.0,31.0,22.0,0.0,,0.0,3.0,3.0,0.0,Yerzhan Baisalov,Damir Yeliussizov,50.6595158210001,50.0428166020001
2009,India,6,6.0,,42.0,26.0,7.0,21.0,30.0,4.0,,0.0,3.0,2.0,1.0,Chudamani R Pranesachar,Zafar Ahmed,93.85531660200016,93.628184441
2009,Hong Kong,6,6.0,,25.0,35.0,10.0,32.0,20.0,0.0,,1.0,2.0,2.0,0.0,Tat Wing Leung,Yuk Kam Lau,,
2009,Singapore,6,6.0,,42.0,29.0,11.0,17.0,17.0,0.0,,0.0,2.0,3.0,1.0,Yan Loi Wong,David Chia,103.96078535200013,
2009,France,6,6.0,,40.0,24.0,7.0,18.0,23.0,0.0,,0.0,1.0,3.0,2.0,Claude Deschamps,Pierre Bornsztein,55.5013126960001,45.27572675900015
2009,Croatia,6,5.0,1.0,39.0,37.0,3.0,20.0,11.0,0.0,,0.0,1.0,4.0,1.0,Mea Bombardelli,Matija Bašić,16.933929884000094,17.371592644000117
2009,Portugal,6,6.0,,42.0,22.0,2.0,21.0,12.0,0.0,,0.0,1.0,3.0,2.0,Joana Teles,Joel Moreira,-16.023101365999963,-15.859771287999962
2009,Turkmenistan,6,6.0,,32.0,29.0,1.0,26.0,9.0,0.0,,0.0,1.0,3.0,0.0,Erol Aslan,Jumageldi Chariyev,53.10206139400006,53.50863691500015
2009,Argentina,6,6.0,,36.0,21.0,9.0,7.0,20.0,0.0,,0.0,1.0,1.0,2.0,Patricia Fauring,Flora Gutierrez,-68.65412350199998,-64.32371985599994
2009,Azerbaijan,6,6.0,,24.0,24.0,0.0,29.0,14.0,0.0,,0.0,1.0,2.0,2.0,Fuad Garayev,Jafar Jafarov,45.07499903900006,50.621267123000024
2009,North Macedonia,6,6.0,,34.0,25.0,7.0,16.0,9.0,0.0,,0.0,1.0,3.0,1.0,Vesna Manova-Erakovik,Alekso Malcheski,,
2009,Belgium,6,6.0,,36.0,17.0,3.0,24.0,9.0,0.0,,0.0,1.0,2.0,1.0,Bart Windels,Philippe Niederkorn,4.815447224000138,
2009,Colombia,6,5.0,1.0,36.0,21.0,10.0,11.0,10.0,0.0,,0.0,1.0,2.0,2.0,Maria Elizabeth Losada,Jonathan Montaño,-78.2048906179999,-77.83991451699987
2009,Czech Republic,6,6.0,,40.0,20.0,3.0,8.0,16.0,0.0,,0.0,1.0,2.0,3.0,Jaroslav Švrček,Martin Panák,14.39780806400006,
2009,Greece,6,6.0,,36.0,26.0,0.0,17.0,7.0,0.0,,0.0,0.0,3.0,3.0,Anargyros Fellouris,Evangelos Zotos,24.135264519000145,27.007090691000116
2009,Uzbekistan,6,5.0,1.0,18.0,33.0,1.0,29.0,4.0,0.0,,0.0,1.0,2.0,1.0,Shuhrat Ismailov,Muratkhon Sharakhimov,71.75730432100013,71.17692631000014
2009,Indonesia,6,6.0,,35.0,13.0,1.0,19.0,16.0,0.0,,0.0,0.0,4.0,1.0,Hery Susanto,Yudi Satria,121.59742272200018,123.36133873800017
2009,South Africa,6,6.0,,42.0,26.0,8.0,2.0,6.0,0.0,,0.0,0.0,2.0,4.0,David Hatton,Maciej Stankiewicz,37.86378014400023,37.93864993600019
2009,Tajikistan,6,6.0,,18.0,30.0,1.0,29.0,4.0,0.0,,0.0,1.0,2.0,0.0,Umed Karimov,Yusuf Balkash,70.61990604700006,70.64507246900021
2009,Israel,6,5.0,1.0,36.0,18.0,4.0,14.0,8.0,0.0,,0.0,0.0,3.0,2.0,Shay Gueron,Eran Assaf,35.80363326000017,
2009,Netherlands,6,5.0,1.0,37.0,21.0,2.0,11.0,8.0,0.0,,0.0,1.0,1.0,2.0,Quintijn Puite,Birgit van Dalen,-68.23729407499985,-62.958723137999925
2009,Switzerland,6,6.0,,37.0,19.0,3.0,11.0,9.0,0.0,,0.0,0.0,3.0,2.0,Anna Devic,Thomas Huber,8.61743737800009,
2009,Lithuania,6,5.0,1.0,36.0,14.0,2.0,11.0,14.0,0.0,,0.0,1.0,1.0,3.0,Artūras Dubickas,Romualdas Kašuba,20.988942905000073,24.936286255000113
2009,Mexico,6,6.0,,30.0,30.0,1.0,11.0,2.0,0.0,,0.0,0.0,3.0,1.0,Radmila Bulajich,Pablo Soberón,-114.73403886599989,-87.37942460799991
2009,Republic of Moldova,6,6.0,,30.0,27.0,1.0,9.0,7.0,0.0,,0.0,0.0,4.0,0.0,Valeriu Baltag,Iurie Boreico,,
2009,Sri Lanka,6,6.0,,23.0,21.0,0.0,26.0,4.0,0.0,,0.0,0.0,2.0,3.0,Chanakya Janak Wijeratne,Thameera Priyadarshi Senanayaka,81.8226017590001,79.91651451900012
2009,Slovakia,6,6.0,,38.0,16.0,4.0,11.0,4.0,0.0,,0.0,0.0,2.0,3.0,Vojtech Bálint,Ján Mazák,19.706321249000098,
2009,Mongolia,6,6.0,,37.0,16.0,1.0,14.0,4.0,0.0,,0.0,0.0,3.0,1.0,Dashdorj Tserendorj,Ganbileg Bat-Ochir,100.0059676520001,
2009,Spain,6,6.0,,28.0,16.0,1.0,10.0,16.0,0.0,,0.0,0.0,4.0,0.0,María Gaspar Alonso-Vega,Ignasi Mundet Riera,-17.885121222999942,-15.414947068999908
2009,Sweden,6,5.0,1.0,42.0,13.0,1.0,5.0,9.0,0.0,,0.0,0.0,2.0,4.0,Paul Vaderlind,Victor Ufnarovski,15.675303582000083,17.081879102000073
2009,Denmark,6,5.0,1.0,33.0,14.0,3.0,6.0,9.0,3.0,,0.0,1.0,1.0,1.0,Jens-Søren Kjær Andersen,Sune Precht Reeh,11.25603274800011,10.364268425000091
2009,Bangladesh,6,5.0,1.0,21.0,29.0,0.0,15.0,2.0,0.0,,0.0,0.0,2.0,3.0,Mahbub Alam Majumdar,A A Munir Hasan,91.93873131600012,89.13249759200002
2009,Austria,6,5.0,1.0,26.0,14.0,0.0,13.0,13.0,0.0,,0.0,0.0,2.0,2.0,Robert Geretschläger,Walther Janous,15.161792440000113,
2009,Luxembourg,6,5.0,1.0,25.0,25.0,1.0,8.0,4.0,2.0,,0.0,0.0,3.0,1.0,Charles Leytem,Hsu Ming-Koon,6.038628377000094,
2009,Bosnia and Herzegovina,6,4.0,2.0,33.0,8.0,0.0,16.0,6.0,0.0,,0.0,0.0,1.0,3.0,Damir Hasić,Boris Marjanović,16.941528768000097,
2009,Latvia,6,5.0,1.0,26.0,14.0,2.0,19.0,0.0,0.0,,0.0,0.0,1.0,3.0,Agnis Andžāns,Juris Škuškovniks,25.333678019000104,
2009,Norway,6,6.0,,34.0,16.0,2.0,1.0,7.0,0.0,,0.0,0.0,2.0,2.0,Dávid Kunszenti-Kovács,Pål Hermunn Johansen,3.38257897200009,11.047618035000141
2009,Armenia,6,5.0,1.0,26.0,16.0,0.0,15.0,2.0,0.0,,0.0,0.0,2.0,1.0,Nairi Sedrakyan,Koryun Arakelyan,45.54717289200002,45.039400268000094
2009,Slovenia,6,5.0,1.0,31.0,16.0,0.0,9.0,2.0,0.0,,0.0,0.0,1.0,3.0,Gregor Dolinar,Irena Majcen,16.34342574100009,
2009,New Zealand,6,6.0,,36.0,6.0,0.0,9.0,2.0,0.0,,0.0,0.0,1.0,3.0,Michael Albert,Heather Rose Macbeth,169.21275979100002,166.20525149800008
2009,Finland,6,6.0,,31.0,2.0,0.0,6.0,10.0,0.0,,0.0,0.0,0.0,4.0,Matti Lehtinen,Niko Vuokko,22.443695509000094,23.90870201900006
2009,Macau,6,6.0,,13.0,21.0,0.0,4.0,11.0,0.0,,0.0,0.0,1.0,2.0,Ieng Tak Leong,Lung Yam Wan,,
2009,Cyprus,6,4.0,2.0,23.0,10.0,1.0,7.0,4.0,0.0,,0.0,1.0,0.0,2.0,Andreas Skotinos,Savvas Timotheou,33.773989705000105,33.742792014000116
2009,Chile,4,4.0,,10.0,10.0,7.0,11.0,3.0,0.0,,0.0,1.0,0.0,0.0,Hernan Burgos,Victor Cortes,-67.25609290299991,-67.10142981699991
2009,Estonia,6,5.0,1.0,23.0,8.0,1.0,6.0,2.0,0.0,,0.0,0.0,0.0,3.0,Härmel Nestra,Oleg Košik,23.270192905000044,23.970713738000114
2009,Costa Rica,4,4.0,,16.0,6.0,1.0,9.0,2.0,0.0,,0.0,0.0,1.0,1.0,Mario Alberto Marín Sánchez,Daniel Campos Salas,-87.0990291009999,-83.8780764059999
2009,Kyrgyzstan,6,5.0,1.0,2.0,25.0,0.0,6.0,0.0,0.0,,0.0,0.0,0.0,3.0,Buras Boljiev,Ainagul Osmonalieva,75.20463911900009,
2009,Morocco,6,5.0,1.0,12.0,6.0,0.0,9.0,5.0,0.0,,0.0,0.0,0.0,0.0,Abdelmoumen Med El Rhezzali,El Maachi Laabiyad,-5.405490480999902,
2009,Malaysia,2,2.0,,7.0,8.0,1.0,8.0,7.0,0.0,,0.0,1.0,0.0,0.0,M. Suhaimi Ramly,Muhammad Ikhwan Azlan,111.4124455090001,104.17212975400011
2009,Trinidad and Tobago,6,5.0,1.0,12.0,12.0,0.0,3.0,1.0,0.0,,0.0,0.0,0.0,2.0,Indra Haraksingh,Christopher Brereton,-60.90729732999998,-60.52208411399994
2009,Tunisia,5,4.0,1.0,14.0,4.0,0.0,7.0,2.0,0.0,,0.0,0.0,1.0,0.0,Seifeddine Snoussi,Mohamed Naceur Manai,10.929942254000082,11.0557084000001
2009,Ecuador,6,6.0,,9.0,7.0,0.0,10.0,0.0,0.0,,0.0,0.0,0.0,1.0,Jorge Chamaidan,,-80.11510169199994,-79.85751088699996
2009,Iceland,6,4.0,2.0,25.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,Auðun Sæmundsson,Ragna Briem,-20.269642706999917,-17.749256964999887
2009,Philippines,4,3.0,1.0,9.0,7.0,1.0,7.0,2.0,0.0,,0.0,0.0,1.0,0.0,Ian June Luzon Garces,Julius Magalona Basilla,119.84978274800014,119.45655358200023
2009,Albania,6,5.0,1.0,9.0,7.0,0.0,5.0,3.0,0.0,,0.0,0.0,0.0,0.0,Fatmir Hoxha,Artur Baxhaku,19.747765747000074,
2009,Honduras,3,3.0,,7.0,11.0,0.0,6.0,0.0,0.0,,0.0,0.0,1.0,0.0,Mario Roberto Canales Villanueva,Juan Carlos Iglesias,-87.62433834499993,-87.61241614499988
2009,Montenegro,4,3.0,1.0,9.0,6.0,2.0,6.0,0.0,0.0,,0.0,0.0,0.0,1.0,Svjetlana Terzić,Savo Tomović,19.054991495000138,
2009,Puerto Rico,6,5.0,1.0,10.0,6.0,0.0,7.0,0.0,0.0,,0.0,0.0,0.0,1.0,Luis Caceres,Yuri Rojas,-67.87315833199992,-65.28307044199994
2009,Cuba,1,1.0,,7.0,6.0,1.0,5.0,2.0,0.0,,0.0,0.0,1.0,0.0,Eduardo Pérez Almarales,,-78.38418535099993,-78.5782771479999
2009,Liechtenstein,2,1.0,1.0,6.0,5.0,0.0,7.0,3.0,0.0,,0.0,0.0,1.0,0.0,Julian Kellerhals,Reto Locher,9.581202840000032,
2009,Pakistan,5,5.0,,9.0,5.0,1.0,4.0,2.0,0.0,,0.0,0.0,1.0,0.0,Alla Ditta Choudary,Ahmad Mahmood Qureshi,67.47779381600006,74.8243005780001
2009,Uruguay,6,6.0,,8.0,8.0,0.0,5.0,0.0,0.0,,0.0,0.0,0.0,1.0,Leonardo Lois,Eduardo Peraza,-56.90636673999998,
2009,Ireland,6,5.0,1.0,7.0,6.0,0.0,7.0,0.0,0.0,,0.0,0.0,0.0,0.0,Bernd Kreussler,Gordon Lessells,-9.82408606699994,-10.318267381999902
2009,Nigeria,6,5.0,1.0,6.0,7.0,0.0,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,Samson Olatunji Ale,Oluwaniyi Steve Dele,7.451914910000056,7.274180535000085
2009,Cambodia,6,2.0,4.0,4.0,7.0,0.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,Lin Sok,Sovann Suon,103.8048608730002,103.32471764400012
2009,Guatemala,4,4.0,,8.0,3.0,0.0,2.0,1.0,0.0,,0.0,0.0,0.0,1.0,Javier Ronquillo,José García,-89.16049617499996,
2009,Paraguay,4,3.0,1.0,7.0,5.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,Jose Guillermo von Lucken,Diana Gimenez de von Lucken,-58.15879675299999,
2009,El Salvador,3,2.0,1.0,3.0,6.0,0.0,3.0,1.0,0.0,,0.0,0.0,0.0,0.0,Carlos Mauricio Canjura Linares,Riquelmi Salvador Cardona Fuentes,-87.69699627599994,-87.76380481799995
2009,Venezuela,2,1.0,1.0,5.0,2.0,0.0,6.0,0.0,0.0,,0.0,0.0,0.0,0.0,Rafael Sánchez Lamoneda,Laura Vielma Herrero,-61.39027141599988,-61.00568600199992
2009,Panama,1,1.0,,7.0,3.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,Jaime Gutierrez,,-81.80719967399995,-81.05284583199992
2009,Bolivia,3,3.0,,3.0,4.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,René Arturo Aguilar Vera,,-65.29246984899996,
2009,Mauritania,6,6.0,,2.0,3.0,2.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,Isselmou Ould Lebat Ould Farajou,Horma Ould Hamoud,-16.394520636999914,-16.48424231699994
2009,Syria,5,2.0,3.0,0.0,5.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,Abdullatif Hanano,Salah Asad,42.2368323160002,
2009,Zimbabwe,2,2.0,,3.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,Thomas Masiwa,John Walter Greenacre,30.010653524000077,
2009,Benin,2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,Assogba Bernardin Kpamegan,Emile Sacla,3.341635376000113,
2009,Kuwait,4,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Ibrahim Alqattan,Husain Ali,48.38111412900017,48.34449303500011
2009,United Arab Emirates,5,,5.0,2.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,Mohamed Salim Almakhooli,Aaesha Jasem Ali Alshamsi,53.863047722,54.1907658210001
2009,Algeria,4,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,Abed-Seddik Bouchoucha,Ali Atia,8.602510428642177,
2008,People's Republic of China,6,5.0,1.0,42.0,42.0,42.0,42.0,35.0,14.0,,5.0,1.0,0.0,0.0,Bin Xiong,Zhigang Feng,,
2008,Russian Federation,6,6.0,,42.0,33.0,35.0,42.0,42.0,5.0,,6.0,0.0,0.0,0.0,Nazar Agakhanov,Dmitry Tereshin,,
2008,United States of America,6,6.0,,42.0,30.0,20.0,41.0,42.0,15.0,,4.0,2.0,0.0,0.0,Zuming Feng,Razvan Gelca,-155.6065189699999,-156.5445550619999
2008,Republic of Korea,6,6.0,,41.0,42.0,26.0,42.0,35.0,2.0,,4.0,2.0,0.0,0.0,Seunghun Yi,Byeong Kweon Oh,,
2008,Islamic Republic of Iran,6,6.0,,42.0,37.0,14.0,42.0,37.0,9.0,,1.0,5.0,0.0,0.0,Mohammad Reza Razvan,Omid Naghshineh Arjmand,,
2008,Thailand,6,6.0,,42.0,40.0,13.0,42.0,37.0,1.0,,2.0,3.0,1.0,0.0,Paisan Nakmahachalasint,Utsanee Leerawat,99.247813347,99.65870201900012
2008,Democratic People's Republic of Korea,6,6.0,,40.0,41.0,29.0,37.0,24.0,2.0,,2.0,4.0,0.0,0.0,Yong Chol Ham,Yong Ho Kim,,
2008,Türkiye,6,6.0,,40.0,39.0,28.0,39.0,23.0,1.0,,3.0,1.0,2.0,0.0,Azer Kerimov,Şahin Emrah,,
2008,Taiwan,6,6.0,,42.0,33.0,15.0,42.0,36.0,0.0,,2.0,4.0,0.0,0.0,Shou-Jen Hsiao,Shu-Chung Liu,121.58765709700006,121.49610436300011
2008,Hungary,6,6.0,,38.0,23.0,10.0,39.0,42.0,13.0,,2.0,3.0,1.0,0.0,József Pelikán,Sándor Dobos,20.981488891000083,
2008,Japan,6,6.0,,40.0,28.0,18.0,41.0,35.0,1.0,,2.0,3.0,1.0,0.0,Yuji Ito,Shinichi Suzuki,141.46794681100008,153.97828209700018
2008,Vietnam,6,5.0,1.0,42.0,31.0,14.0,41.0,22.0,9.0,,2.0,2.0,2.0,0.0,Hà Huy Khoái,Nguyễn Khắc Minh,106.66871178500006,106.22339928500017
2008,Poland,6,6.0,,42.0,30.0,14.0,36.0,35.0,0.0,,2.0,3.0,1.0,0.0,Michał Krych,Michał Pilipczuk,19.00212649800008,
2008,Bulgaria,6,6.0,,42.0,28.0,14.0,35.0,19.0,16.0,,2.0,1.0,3.0,0.0,Emil Milanov Kolev,Nikolai Marinov Nikolov,22.919561808000054,
2008,Ukraine,6,5.0,1.0,42.0,31.0,16.0,31.0,26.0,7.0,,2.0,2.0,2.0,0.0,Sergiy Torba,Nataliia Prokopenko,29.807465040000153,32.783213738000114
2008,Brazil,6,6.0,,42.0,29.0,2.0,42.0,35.0,2.0,,0.0,5.0,1.0,0.0,Luciano Guimarães Monteiro De Castro,Carlos Yuzo Shine,-48.54259192599997,-48.58324133999986
2008,Peru,6,6.0,,42.0,36.0,10.0,36.0,14.0,3.0,,1.0,3.0,2.0,0.0,Emilio Gonzaga Ramírez,Mariano González Ulloa,-76.17565995399988,-76.4507312319999
2008,Romania,6,4.0,2.0,42.0,22.0,15.0,42.0,17.0,3.0,,0.0,4.0,2.0,0.0,Radu Gologan,Dinu Şerbănescu,26.722378784000114,
2008,Australia,6,5.0,1.0,42.0,22.0,4.0,35.0,35.0,2.0,,0.0,5.0,1.0,0.0,Angelo Di Pasquale,Norman Do,158.86573326900012,147.36548912900005
2008,Germany,6,4.0,2.0,41.0,21.0,12.0,33.0,23.0,9.0,,1.0,2.0,3.0,0.0,Eric Müller,Peter Scholze,6.742198113000114,6.873789910000141
2008,Serbia,6,5.0,1.0,37.0,22.0,15.0,41.0,22.0,2.0,,1.0,3.0,0.0,2.0,Đorđe Krtinić,Dušan Đukić,,
2008,Canada,6,5.0,1.0,42.0,29.0,1.0,38.0,25.0,0.0,,0.0,2.0,4.0,0.0,Felix Recio,Yufei Zhao,-65.61058508999994,-59.85837099799994
2008,United Kingdom,6,5.0,1.0,38.0,15.0,3.0,38.0,38.0,1.0,,0.0,4.0,2.0,0.0,Geoff Smith,Ceri Fiddes,-6.287505662999905,-6.332508917999888
2008,Italy,6,6.0,,42.0,15.0,15.0,41.0,18.0,1.0,,0.0,3.0,3.0,0.0,Roberto Dvornicich,Massimo Gobbino,12.621267123000052,12.856944207000112
2008,Kazakhstan,6,6.0,,42.0,26.0,6.0,39.0,8.0,7.0,,1.0,2.0,3.0,0.0,Yerzhan Baissalov,Zaure Amanova,50.6595158210001,50.0428166020001
2008,Belarus,6,5.0,1.0,34.0,34.0,2.0,39.0,15.0,1.0,,0.0,3.0,2.0,0.0,Igor Voronovich,Sergei Mazanik,28.148906697000115,
2008,Israel,6,6.0,,34.0,18.0,7.0,42.0,17.0,2.0,,1.0,1.0,2.0,2.0,Shay Gueron,Eran Assaf,35.80363326000017,
2008,Hong Kong,6,6.0,,40.0,22.0,1.0,23.0,21.0,0.0,,0.0,3.0,1.0,1.0,Tat Wing Leung,Mee Lin Luk,,
2008,Mongolia,6,5.0,1.0,39.0,24.0,1.0,28.0,14.0,0.0,,0.0,2.0,1.0,2.0,Dashdorj Tserendorj,Battsengel Baasanjav,100.0059676520001,
2008,France,6,5.0,1.0,42.0,10.0,0.0,42.0,9.0,1.0,,0.0,1.0,4.0,1.0,Johan Yebbou,Pierre Bornsztein,55.5013126960001,45.27572675900015
2008,India,6,6.0,,40.0,27.0,2.0,24.0,9.0,1.0,,0.0,0.0,5.0,1.0,Venkatachala Belur Jana,Mahendra Datta,93.85531660200016,93.628184441
2008,Singapore,6,6.0,,38.0,9.0,0.0,33.0,16.0,2.0,,0.0,1.0,3.0,1.0,Yan Loi Wong,Teck Kian Teo,103.96078535200013,
2008,Netherlands,6,6.0,,28.0,6.0,0.0,38.0,22.0,0.0,,0.0,2.0,2.0,0.0,Quintijn Puite,Birgit van Dalen,-68.23729407499985,-62.958723137999925
2008,Uzbekistan,6,5.0,1.0,32.0,38.0,0.0,24.0,0.0,0.0,,0.0,0.0,4.0,0.0,Shuhrat Ismailov,Bakhtiyor Daniyarov,71.75730432100013,71.17692631000014
2008,Lithuania,6,6.0,,40.0,15.0,0.0,28.0,9.0,0.0,,0.0,1.0,2.0,3.0,Artūras Dubickas,Romualdas Kašuba,20.988942905000073,24.936286255000113
2008,Indonesia,6,5.0,1.0,32.0,21.0,0.0,26.0,9.0,0.0,,0.0,1.0,2.0,2.0,Hery Susanto,Yudi Satria,121.59742272200018,123.36133873800017
2008,Mexico,6,6.0,,42.0,4.0,0.0,24.0,17.0,0.0,,0.0,1.0,1.0,4.0,Antonio Olivas Martínez,Hugo Villanueva Méndez,-114.73403886599989,-87.37942460799991
2008,Croatia,6,3.0,3.0,34.0,9.0,1.0,30.0,12.0,0.0,,0.0,0.0,3.0,2.0,Željko Hanjš,Mea Bombardelli,16.933929884000094,17.371592644000117
2008,Argentina,6,6.0,,30.0,13.0,0.0,32.0,10.0,0.0,,0.0,1.0,3.0,0.0,Patricia Fauring,Flora Gutierrez,-68.65412350199998,-64.32371985599994
2008,Czech Republic,6,6.0,,36.0,10.0,0.0,29.0,9.0,1.0,,0.0,1.0,1.0,3.0,Karel Horák,Martin Panák,14.39780806400006,
2008,Greece,6,5.0,1.0,36.0,14.0,2.0,32.0,1.0,0.0,,0.0,0.0,2.0,4.0,Anargyros Fellouris,Theodoros Bolis,24.135264519000145,27.007090691000116
2008,Georgia,6,6.0,,35.0,9.0,0.0,39.0,1.0,0.0,,0.0,0.0,5.0,1.0,Larry Gogoladze,George Bareladze,40.47983361800013,
2008,Spain,6,6.0,,40.0,6.0,0.0,26.0,8.0,2.0,,0.0,0.0,3.0,3.0,Felipe Gago Couso,Luis Hernández Corbato,-17.885121222999942,-15.414947068999908
2008,South Africa,6,6.0,,28.0,5.0,0.0,36.0,10.0,0.0,,0.0,1.0,0.0,4.0,Maciej Stankiewicz,Jacobus van Zyl,37.86378014400023,37.93864993600019
2008,Colombia,6,6.0,,26.0,7.0,0.0,27.0,17.0,0.0,,0.0,2.0,0.0,1.0,Federico Ardila,Angélica Osorno,-78.2048906179999,-77.83991451699987
2008,Slovakia,6,6.0,,33.0,8.0,0.0,33.0,2.0,0.0,,0.0,0.0,3.0,1.0,Vojtech Bálint,Tomáš Jurík,19.706321249000098,
2008,Turkmenistan,6,6.0,,36.0,13.0,0.0,26.0,1.0,0.0,,0.0,0.0,4.0,1.0,Erol Aslan,Polat Chariyev,53.10206139400006,53.50863691500015
2008,Azerbaijan,6,6.0,,25.0,17.0,0.0,30.0,2.0,0.0,,0.0,0.0,3.0,0.0,Fuad Garayev,Umud Babashov,45.07499903900006,50.621267123000024
2008,Republic of Moldova,6,6.0,,27.0,15.0,0.0,23.0,8.0,1.0,,0.0,1.0,0.0,2.0,Valeriu Baltag,Valentina Ceapa,,
2008,Bosnia and Herzegovina,6,3.0,3.0,28.0,12.0,2.0,23.0,2.0,1.0,,0.0,0.0,3.0,1.0,Boris Marjanović,Damir Hasić,16.941528768000097,
2008,Slovenia,6,5.0,1.0,32.0,8.0,0.0,24.0,4.0,0.0,,0.0,0.0,2.0,1.0,Gregor Dolinar,Irena Majcen,16.34342574100009,
2008,Switzerland,6,6.0,,23.0,12.0,0.0,26.0,7.0,0.0,,0.0,1.0,1.0,2.0,Anna Devic,Thomas Huber,8.61743737800009,
2008,Sweden,6,6.0,,30.0,6.0,0.0,24.0,7.0,0.0,,0.0,1.0,0.0,3.0,Paul Vaderlind,Victor Ufnarovski,15.675303582000083,17.081879102000073
2008,Denmark,6,6.0,,17.0,4.0,1.0,27.0,16.0,1.0,,0.0,2.0,0.0,1.0,Max Petersen,Ulrik Buchholtz,11.25603274800011,10.364268425000091
2008,Costa Rica,6,6.0,,36.0,6.0,0.0,22.0,1.0,0.0,,0.0,0.0,2.0,3.0,Mario Alberto Marín Sánchez,Ronald Bustamante Medina,-87.0990291009999,-83.8780764059999
2008,Malaysia,6,5.0,1.0,32.0,8.0,0.0,16.0,8.0,1.0,,0.0,1.0,0.0,4.0,Daud Mohamad,Mat Rofa Ismail,111.4124455090001,104.17212975400011
2008,Austria,6,5.0,1.0,35.0,3.0,0.0,22.0,3.0,0.0,,0.0,0.0,1.0,4.0,Robert Geretschläger,Heinrich Josef Gstöttner,15.161792440000113,
